r110

VEHICLE
NUMBER		 CAPACITY
	25				 200

CUSTOMER
CUST NO.     XCOORD.    YCOORD.      DEMAND    READY TIME  DUE DATE  SERVICE TIME  AVAIL. TIME

	  0				   35				   35				    0				    0				  230				    0				    0
	  1				   41				   49				   10				  130				  201				   10				   87
	  2				   35				   17				    7				   20				   89				   10				    0
	  3				   55				   45				   13				  106				  135				   10				    0
	  4				   55				   20				   19				   71				  195				   10				   63
	  5				   15				   30				   26				   20				  107				   10				    0
	  6				   25				   30				    3				   54				  153				   10				    0
	  7				   20				   50				    5				   66				  105				   10				    0
	  8				   10				   43				    9				   61				  138				   10				    0
	  9				   55				   60				   16				   53				  150				   10				    0
	 10				   30				   60				   16				  101				  156				   10				    0
	 11				   20				   65				   12				   33				  152				   10				    0
	 12				   50				   35				   19				   38				   97				   10				    0
	 13				   30				   25				   23				   70				  208				   10				   48
	 14				   15				   10				   20				   32				  137				   10				    0
	 15				   30				    5				    8				   30				  154				   10				    0
	 16				   10				   20				   19				   54				  105				   10				   42
	 17				    5				   30				    2				   51				  189				   10				    0
	 18				   20				   40				   12				   77				  106				   10				    0
	 19				   15				   60				   17				   53				  108				   10				    0
	 20				   45				   65				    9				  109				  152				   10				  103
	 21				   45				   20				   11				   37				   96				   10				    0
	 22				   45				   10				   18				   59				  144				   10				    0
	 23				   55				    5				   29				   36				  155				   10				    0
	 24				   65				   35				    3				  118				  190				   10				   85
	 25				   65				   20				    6				   47				  186				   10				    0
	 26				   45				   30				   17				  117				  156				   10				    0
	 27				   35				   40				   16				    5				  156				   10				    0
	 28				   41				   37				   16				    8				   79				   10				    0
	 29				   64				   42				    9				   37				   98				   10				    0
	 30				   40				   60				   21				   28				  123				   10				    0
	 31				   31				   52				   27				   24				   85				   10				    0
	 32				   35				   69				   23				  116				  175				   10				    0
	 33				   53				   52				   11				   24				  179				   10				    0
	 34				   65				   55				   14				  100				  143				   10				    0
	 35				   63				   65				    8				   50				  178				   10				    0
	 36				    2				   60				    5				   41				  178				   10				   29
	 37				   20				   20				    8				  117				  160				   10				    0
	 38				    5				    5				   16				   42				  145				   10				    0
	 39				   60				   12				   31				   33				  186				   10				    0
	 40				   40				   25				    9				   51				  128				   10				   22
	 41				   42				    7				    5				   44				  159				   10				    0
	 42				   24				   12				    5				   25				  172				   10				    0
	 43				   23				    3				    7				  115				  158				   10				    0
	 44				   11				   14				   18				   31				  138				   10				    0
	 45				    6				   38				   16				   29				  189				   10				    0
	 46				    2				   48				    1				   93				  150				   10				    0
	 47				    8				   56				   27				   34				  116				   10				    0
	 48				   13				   52				   36				  125				  192				   10				    0
	 49				    6				   68				   30				   93				  132				   10				    0
	 50				   47				   47				   13				  105				  152				   10				   18
	 51				   49				   58				   10				   66				  119				   10				    0
	 52				   27				   43				    9				   25				   88				   10				    0
	 53				   37				   31				   14				   62				  137				   10				    0
	 54				   57				   29				   18				  121				  168				   10				   23
	 55				   63				   23				    2				   70				  189				   10				    4
	 56				   53				   12				    6				   81				  188				   10				    0
	 57				   32				   12				    7				   78				  133				   10				    0
	 58				   36				   26				   18				   79				  210				   10				    0
	 59				   21				   24				   28				   17				  123				   10				    0
	 60				   17				   34				    3				  130				  201				   10				    0
	 61				   12				   24				   13				   59				  102				   10				   11
	 62				   24				   58				   19				   25				  164				   10				    0
	 63				   27				   69				   10				   34				  112				   10				    0
	 64				   15				   77				    9				   46				  165				   10				   40
	 65				   62				   77				   20				   49				  170				   10				    0
	 66				   49				   73				   25				   77				  179				   10				   61
	 67				   67				    5				   25				   43				  150				   10				   35
	 68				   56				   39				   36				   82				  198				   10				    0
	 69				   37				   47				    6				   12				  142				   10				    0
	 70				   37				   56				    5				   21				  198				   10				    0
	 71				   57				   68				   15				   57				  106				   10				    8
	 72				   47				   16				   25				   22				  110				   10				    0
	 73				   44				   17				    9				   60				  105				   10				    0
	 74				   46				   13				    8				   73				  195				   10				    0
	 75				   49				   11				   18				   46				  101				   10				    0
	 76				   49				   42				   13				   36				  119				   10				    0
	 77				   53				   43				   14				   65				  200				   10				    0
	 78				   61				   52				    3				   43				  158				   10				    0
	 79				   57				   48				   23				   58				  135				   10				    1
	 80				   56				   37				    6				   69				  198				   10				   27
	 81				   55				   54				   26				   87				  110				   10				    0
	 82				   15				   47				   16				   28				   91				   10				    0
	 83				   14				   37				   11				   21				   97				   10				    0
	 84				   11				   31				    7				   68				  143				   10				    0
	 85				   16				   22				   41				   74				  117				   10				    0
	 86				    4				   18				   35				   79				  118				   10				   44
	 87				   28				   18				   26				   84				  111				   10				    0
	 88				   26				   52				    9				   24				  133				   10				    0
	 89				   26				   35				   15				  128				  211				   10				  100
	 90				   31				   67				    3				   76				  123				   10				   37
	 91				   15				   19				    1				  130				  194				   10				    0
	 92				   22				   22				    2				   18				  181				   10				    0
	 93				   18				   24				   22				   41				  199				   10				    0
	 94				   26				   27				   27				   88				  121				   10				    0
	 95				   25				   24				   20				   14				   83				   10				    0
	 96				   22				   27				   11				  119				  160				   10				    0
	 97				   25				   21				   12				  122				  153				   10				    0
	 98				   19				   21				   10				   32				   93				   10				    0
	 99				   20				   26				    9				   38				  137				   10				    0
	100				   18				   18				   17				   28				  195				   10				    5
