rc108

VEHICLE
NUMBER		 CAPACITY
	25				 200

CUSTOMER
CUST NO.     XCOORD.    YCOORD.      DEMAND    READY TIME  DUE DATE  SERVICE TIME  AVAIL. TIME

	  0				   40				   50				    0				    0				  240				    0				    0
	  1				   25				   85				   20				   49				  191				   10				    9
	  2				   22				   75				   30				   30				  168				   10				    0
	  3				   22				   85				   10				   95				  152				   10				    0
	  4				   20				   80				   40				   69				  193				   10				   26
	  5				   20				   85				   20				   40				  189				   10				    0
	  6				   18				   75				   20				   60				  159				   10				    0
	  7				   15				   75				   20				   54				  133				   10				    0
	  8				   15				   80				   10				   67				  144				   10				    0
	  9				   10				   35				   20				   57				  154				   10				    0
	 10				   10				   40				   30				  106				  161				   10				    0
	 11				    8				   40				   40				   33				  152				   10				   27
	 12				    8				   45				   20				   32				  148				   10				    0
	 13				    5				   35				   10				   53				  191				   10				    0
	 14				    5				   45				   10				   35				  194				   10				   12
	 15				    2				   40				   20				   39				  163				   10				   24
	 16				    0				   40				   20				   41				  141				   10				   16
	 17				    0				   45				   20				   51				  189				   10				    0
	 18				   44				    5				   20				   73				  130				   10				   27
	 19				   42				   10				   40				   40				  148				   10				   17
	 20				   42				   15				   10				   94				  179				   10				   79
	 21				   40				    5				   10				   45				  161				   10				    0
	 22				   40				   15				   40				   64				  149				   10				   10
	 23				   38				    5				   30				   45				  164				   10				    0
	 24				   38				   15				   10				   51				  194				   10				   12
	 25				   35				    5				   20				   45				  183				   10				   26
	 26				   95				   30				   30				   90				  169				   10				    0
	 27				   95				   35				   20				   57				  172				   10				   39
	 28				   92				   30				   10				   55				  174				   10				    3
	 29				   90				   35				   10				   52				  174				   10				   15
	 30				   88				   30				   10				   52				  147				   10				    0
	 31				   88				   35				   20				   50				  172				   10				    9
	 32				   87				   30				   10				   61				  178				   10				   17
	 33				   85				   25				   10				   51				  178				   10				    0
	 34				   85				   35				   30				   83				  168				   10				    0
	 35				   67				   85				   20				   57				  185				   10				    0
	 36				   65				   85				   40				   43				  186				   10				   34
	 37				   65				   82				   10				   95				  182				   10				   51
	 38				   62				   80				   30				   38				  141				   10				   30
	 39				   60				   80				   10				   36				  193				   10				    4
	 40				   60				   85				   30				   61				  138				   10				    8
	 41				   58				   75				   20				   49				  164				   10				    6
	 42				   55				   80				   10				   33				  180				   10				    0
	 43				   55				   85				   20				  100				  185				   10				    0
	 44				   55				   82				   10				   35				  142				   10				   29
	 45				   20				   82				   10				   37				  192				   10				    1
	 46				   18				   80				   10				   71				  184				   10				    0
	 47				    2				   45				   10				   38				  191				   10				    3
	 48				   42				    5				   10				   50				  184				   10				    0
	 49				   42				   12				   10				   99				  138				   10				    0
	 50				   72				   35				   30				   83				  178				   10				   52
	 51				   55				   20				   19				   45				  150				   10				    0
	 52				   25				   30				    3				   25				  150				   10				    0
	 53				   20				   50				    5				   68				  143				   10				    0
	 54				   55				   60				   16				  107				  200				   10				    0
	 55				   30				   60				   16				   95				  214				   10				   22
	 56				   50				   35				   19				   91				  198				   10				   53
	 57				   30				   25				   23				   56				  165				   10				   31
	 58				   15				   10				   20				   51				  182				   10				    3
	 59				   10				   20				   19				   42				  187				   10				    0
	 60				   15				   60				   17				   62				  203				   10				   32
	 61				   45				   65				    9				   37				  124				   10				    0
	 62				   65				   35				    3				   29				  168				   10				    0
	 63				   65				   20				    6				   39				  190				   10				    0
	 64				   45				   30				   17				   20				  139				   10				    0
	 65				   35				   40				   16				   11				  150				   10				    0
	 66				   41				   37				   16				   97				  198				   10				    3
	 67				   64				   42				    9				   31				  138				   10				    0
	 68				   40				   60				   21				  101				  216				   10				    0
	 69				   31				   52				   27				    9				  139				   10				    0
	 70				   35				   69				   23				   30				  210				   10				    4
	 71				   65				   55				   14				   30				  129				   10				    0
	 72				   63				   65				    8				   27				  202				   10				    0
	 73				    2				   60				    5				   46				  137				   10				    0
	 74				   20				   20				    8				   71				  193				   10				   23
	 75				    5				    5				   16				   57				  165				   10				   46
	 76				   60				   12				   31				   48				  131				   10				    0
	 77				   23				    3				    7				   49				  180				   10				    0
	 78				    8				   56				   27				   47				  162				   10				    0
	 79				    6				   68				   30				   65				  142				   10				   30
	 80				   47				   47				   13				   93				  222				   10				    0
	 81				   49				   58				   10				   78				  123				   10				    0
	 82				   27				   43				    9				   14				  140				   10				    0
	 83				   37				   31				   14				   19				  172				   10				    2
	 84				   57				   29				   18				   73				  148				   10				   64
	 85				   63				   23				    2				   59				  144				   10				    0
	 86				   21				   24				   28				   63				  140				   10				    4
	 87				   12				   24				   13				   91				  118				   10				   51
	 88				   24				   58				   19				   27				  136				   10				    0
	 89				   67				    5				   25				   52				  177				   10				    0
	 90				   37				   47				    6				   53				  148				   10				   28
	 91				   49				   42				   13				   89				  217				   10				    0
	 92				   53				   43				   14				   14				  177				   10				    0
	 93				   61				   52				    3				   50				  208				   10				    0
	 94				   57				   48				   23				   76				  143				   10				   62
	 95				   56				   37				    6				   20				  159				   10				    0
	 96				   55				   54				   26				  105				  188				   10				    0
	 97				    4				   18				   35				  104				  165				   10				    0
	 98				   26				   52				    9				   14				  136				   10				    0
	 99				   26				   35				   15				   42				  141				   10				    7
	100				   31				   67				    3				   43				  210				   10				   35
