r210

VEHICLE
NUMBER		 CAPACITY
	25				 1000

CUSTOMER
CUST NO.     XCOORD.    YCOORD.      DEMAND    READY TIME  DUE DATE  SERVICE TIME  AVAIL. TIME

	  0				   35				   35				    0				    0				 1000				    0				    0
	  1				   41				   49				   10				  190				  974				   10				    0
	  2				   35				   17				    7				   18				  792				   10				    0
	  3				   55				   45				   13				  289				  822				   10				    0
	  4				   55				   20				   19				  679				  800				   10				    0
	  5				   15				   30				   26				   20				  906				   10				    0
	  6				   25				   30				    3				  355				  574				   10				    0
	  7				   20				   50				    5				   72				  669				   10				    0
	  8				   10				   43				    9				  393				  492				   10				    0
	  9				   55				   60				   16				  394				  503				   10				    0
	 10				   30				   60				   16				  517				  692				   10				    0
	 11				   20				   65				   12				  206				  325				   10				    0
	 12				   50				   35				   19				   15				  725				   10				    0
	 13				   30				   25				   23				  694				  823				   10				    0
	 14				   15				   10				   20				   32				  694				   10				    0
	 15				   30				    5				    8				  176				  299				   10				    0
	 16				   10				   20				   19				  102				  543				   10				    0
	 17				    5				   30				    2				  673				  930				   10				    0
	 18				   20				   40				   12				  229				  582				   10				    0
	 19				   15				   60				   17				   95				  552				   10				    0
	 20				   45				   65				    9				  418				  829				   10				    0
	 21				   45				   20				   11				   18				  727				   10				    0
	 22				   45				   10				   18				  349				  554				   10				    0
	 23				   55				    5				   29				  206				  325				   10				    0
	 24				   65				   35				    3				  435				  960				   10				    0
	 25				   65				   20				    6				  826				  956				   10				    0
	 26				   45				   30				   17				  328				  927				   10				    0
	 27				   35				   40				   16				   44				  315				   10				    0
	 28				   41				   37				   16				    6				  526				   10				    0
	 29				   64				   42				    9				   29				  513				   10				    0
	 30				   40				   60				   21				  199				  414				   10				    0
	 31				   31				   52				   27				   17				  744				   10				    0
	 32				   35				   69				   23				  482				  955				   10				    0
	 33				   53				   52				   11				   24				  299				   10				    0
	 34				   65				   55				   14				  265				  878				   10				    0
	 35				   63				   65				    8				  626				  873				   10				    0
	 36				    2				   60				    5				   41				  328				   10				    0
	 37				   20				   20				    8				  339				  960				   10				    0
	 38				    5				    5				   16				  298				  409				   10				    0
	 39				   60				   12				   31				   33				  344				   10				    0
	 40				   40				   25				    9				  300				  497				   10				    0
	 41				   42				    7				    5				  336				  571				   10				    0
	 42				   24				   12				    5				   25				  292				   10				    0
	 43				   23				    3				    7				  458				  867				   10				    0
	 44				   11				   14				   18				  230				  343				   10				    0
	 45				    6				   38				   16				   29				  309				   10				    0
	 46				    2				   48				    1				  338				  805				   10				    0
	 47				    8				   56				   27				   34				  602				   10				   12
	 48				   13				   52				   36				  200				  962				   10				    0
	 49				    6				   68				   30				  441				  600				   10				    0
	 50				   47				   47				   13				  272				  917				   10				    0
	 51				   49				   58				   10				  176				  625				   10				    0
	 52				   27				   43				    9				   11				  748				   10				    0
	 53				   37				   31				   14				  403				  500				   10				    0
	 54				   57				   29				   18				  475				  900				   10				    0
	 55				   63				   23				    2				  620				  739				   10				    0
	 56				   53				   12				    6				  525				  752				   10				    0
	 57				   32				   12				    7				  246				  705				   10				    0
	 58				   36				   26				   18				  854				  980				   10				    0
	 59				   21				   24				   28				   17				  972				   10				    0
	 60				   17				   34				    3				  449				  971				   10				    0
	 61				   12				   24				   13				  126				  541				   10				    0
	 62				   24				   58				   19				  168				  297				   10				    0
	 63				   27				   69				   10				   34				  588				   10				    0
	 64				   15				   77				    9				  154				  393				   10				    0
	 65				   62				   77				   20				   49				  308				   10				    0
	 66				   49				   73				   25				  532				  753				   10				    0
	 67				   67				    5				   25				  291				  404				   10				    0
	 68				   56				   39				   36				  577				  812				   10				    0
	 69				   37				   47				    6				  165				  290				   10				    0
	 70				   37				   56				    5				  668				  968				   10				    0
	 71				   57				   68				   15				   98				  537				   10				    0
	 72				   47				   16				   25				   22				  915				   10				    0
	 73				   44				   17				    9				  143				  564				   10				    0
	 74				   46				   13				    8				  681				  802				   10				    0
	 75				   49				   11				   18				   27				  711				   10				    0
	 76				   49				   42				   13				  281				  382				   10				    0
	 77				   53				   43				   14				  821				  948				   10				    0
	 78				   61				   52				    3				  324				  559				   10				    0
	 79				   57				   48				   23				  377				  476				   10				    0
	 80				   56				   37				    6				  719				  968				   10				    0
	 81				   55				   54				   26				  268				  599				   10				    0
	 82				   15				   47				   16				   23				  761				   10				    0
	 83				   14				   37				   11				   21				  842				   10				    0
	 84				   11				   31				    7				  425				  522				   10				    0
	 85				   16				   22				   41				  110				  727				   10				    0
	 86				    4				   18				   35				  230				  623				   10				  201
	 87				   28				   18				   26				  397				  470				   10				    0
	 88				   26				   52				    9				  219				  448				   10				    0
	 89				   26				   35				   15				  409				  981				   10				    0
	 90				   31				   67				    3				  225				  654				   10				    0
	 91				   15				   19				    1				  222				  964				   10				  140
	 92				   22				   22				    2				   18				  159				   10				    0
	 93				   18				   24				   22				  691				  969				   10				    0
	 94				   26				   27				   27				  190				  749				   10				    0
	 95				   25				   24				   20				   14				  793				   10				    0
	 96				   22				   27				   11				  344				  953				   10				    0
	 97				   25				   21				   12				  462				  823				   10				    0
	 98				   19				   21				   10				   21				  748				   10				    0
	 99				   20				   26				    9				  328				  437				   10				    0
	100				   18				   18				   17				  821				  965				   10				    0
