rc205

VEHICLE
NUMBER		 CAPACITY
	25				 1000

CUSTOMER
CUST NO.     XCOORD.    YCOORD.      DEMAND    READY TIME  DUE DATE  SERVICE TIME  AVAIL. TIME

	  0				   40				   50				    0				    0				  960				    0				    0
	  1				   25				   85				   20				  431				  911				   10				  171
	  2				   22				   75				   30				   30				  510				   10				    0
	  3				   22				   85				   10				  291				  771				   10				  257
	  4				   20				   80				   40				  674				  734				   10				  556
	  5				   20				   85				   20				   40				  520				   10				    4
	  6				   18				   75				   20				  393				  502				   10				  289
	  7				   15				   75				   20				  120				  600				   10				    0
	  8				   15				   80				   10				  397				  457				   10				  203
	  9				   10				   35				   20				  401				  461				   10				  322
	 10				   10				   40				   30				  535				  622				   10				    0
	 11				    8				   40				   40				  225				  285				   10				  133
	 12				    8				   45				   20				   43				  523				   10				    7
	 13				    5				   35				   10				  683				  743				   10				   43
	 14				    5				   45				   10				   35				  366				   10				    9
	 15				    2				   40				   20				  204				  264				   10				    8
	 16				    0				   40				   20				  204				  425				   10				    0
	 17				    0				   45				   20				  698				  827				   10				    0
	 18				   44				    5				   20				  306				  483				   10				  164
	 19				   42				   10				   40				  199				  428				   10				   53
	 20				   42				   15				   10				  494				  699				   10				  350
	 21				   40				    5				   10				   45				  525				   10				   18
	 22				   40				   15				   40				  383				  486				   10				   31
	 23				   38				    5				   30				  231				  291				   10				  118
	 24				   38				   15				   10				  609				  872				   10				    0
	 25				   35				    5				   20				  821				  881				   10				  627
	 26				   95				   30				   30				  349				  829				   10				    0
	 27				   95				   35				   20				  138				  273				   10				  117
	 28				   92				   30				   10				   78				  339				   10				    7
	 29				   90				   35				   10				  132				  375				   10				    0
	 30				   88				   30				   10				  252				  359				   10				  136
	 31				   88				   35				   20				   50				  530				   10				    0
	 32				   87				   30				   10				  562				  799				   10				    0
	 33				   85				   25				   10				   71				  208				   10				   47
	 34				   85				   35				   30				  307				  787				   10				  119
	 35				   67				   85				   20				  655				  778				   10				  395
	 36				   65				   85				   40				   43				  186				   10				    0
	 37				   65				   82				   10				  377				  857				   10				    0
	 38				   62				   80				   30				  308				  368				   10				   83
	 39				   60				   80				   10				   46				  201				   10				    0
	 40				   60				   85				   30				  339				  438				   10				  115
	 41				   58				   75				   20				  377				  494				   10				  264
	 42				   55				   80				   10				   33				  166				   10				    0
	 43				   55				   85				   20				  531				  736				   10				  315
	 44				   55				   82				   10				  247				  307				   10				   97
	 45				   20				   82				   10				   37				  177				   10				   14
	 46				   18				   80				   10				  432				  665				   10				  367
	 47				    2				   45				   10				   38				  322				   10				   16
	 48				   42				    5				   10				  424				  904				   10				  305
	 49				   42				   12				   10				  460				  539				   10				    0
	 50				   72				   35				   30				  327				  807				   10				  274
	 51				   55				   20				   19				  273				  498				   10				    9
	 52				   25				   30				    3				   25				  505				   10				    5
	 53				   20				   50				    5				  405				  465				   10				    0
	 54				   55				   60				   16				  554				  767				   10				  238
	 55				   30				   60				   16				  629				  689				   10				  216
	 56				   50				   35				   19				  560				  673				   10				  182
	 57				   30				   25				   23				  342				  571				   10				    0
	 58				   15				   10				   20				  842				  902				   10				  150
	 59				   10				   20				   19				   42				  522				   10				   12
	 60				   15				   60				   17				  623				  884				   10				   79
	 61				   45				   65				    9				  214				  421				   10				  144
	 62				   65				   35				    3				  197				  257				   10				  115
	 63				   65				   20				    6				   39				  316				   10				   11
	 64				   45				   30				   17				  191				  310				   10				   37
	 65				   35				   40				   16				   11				  140				   10				    0
	 66				   41				   37				   16				  570				  681				   10				    0
	 67				   64				   42				    9				  298				  358				   10				  235
	 68				   40				   60				   21				  613				  730				   10				  484
	 69				   31				   52				   27				  187				  247				   10				   28
	 70				   35				   69				   23				  780				  930				   10				  656
	 71				   65				   55				   14				  191				  410				   10				   98
	 72				   63				   65				    8				   27				  507				   10				    0
	 73				    2				   60				    5				  240				  451				   10				  211
	 74				   20				   20				    8				  675				  735				   10				  432
	 75				    5				    5				   16				   57				  537				   10				   10
	 76				   60				   12				   31				  298				  358				   10				   75
	 77				   23				    3				    7				  794				  854				   10				  272
	 78				    8				   56				   27				  366				  483				   10				    0
	 79				    6				   68				   30				  382				  442				   10				  270
	 80				   47				   47				   13				  817				  942				   10				  546
	 81				   49				   58				   10				  332				  497				   10				   11
	 82				   27				   43				    9				   14				  494				   10				    0
	 83				   37				   31				   14				   19				  499				   10				    0
	 84				   57				   29				   18				  425				  485				   10				  325
	 85				   63				   23				    2				  164				  644				   10				    0
	 86				   21				   24				   28				  310				  507				   10				  248
	 87				   12				   24				   13				  389				  449				   10				  310
	 88				   24				   58				   19				  262				  377				   10				  156
	 89				   67				    5				   25				  611				  897				   10				  243
	 90				   37				   47				    6				  311				  526				   10				  132
	 91				   49				   42				   13				  457				  937				   10				  362
	 92				   53				   43				   14				   14				   74				   10				    0
	 93				   61				   52				    3				  789				  928				   10				  764
	 94				   57				   48				   23				  212				  692				   10				   22
	 95				   56				   37				    6				   20				  500				   10				    0
	 96				   55				   54				   26				  382				  862				   10				  225
	 97				    4				   18				   35				  516				  697				   10				   26
	 98				   26				   52				    9				   14				  494				   10				    0
	 99				   26				   35				   15				  338				  398				   10				   18
	100				   31				   67				    3				  870				  930				   10				    0
